12|Mua bảo hiểm y tế tự nguyện năm 2018
16|Xin cấp lại số sổ BHXH
16|kiểm tra quá trình đóng bhxh
16|Xin số sổ BH và thủ tục gộp sổ khác thành phố
16|Hỏi đáp
16|Giải quyết chế độ
16|Chưa lấy được sổ BHXH từ công ty cũ
16|Làm BH Thất Nghiệp mà công ty chưa trả sổ BH
16|Nợ đóng BHXH
16|Chê độ hưởng bảo hiểm
16|HỖ TRỢ TRA CỨU QUÁ TRÌNH ĐÓNG BẢO HIỂM
16|Báo giảm tham gia BHXH
16|về việc báo giảm lao động muộn
16|Gộp sổ bảo hiểm xã hội
16|V/v xin thay đổi số CMTND
16|Khai báo tăng qua dịch vụ ivan
16|Sau bao lâu khi Bảo hiểm hoàn tất hồ sơ xác nhận tăng lao động thì NLĐ được cấp thẻ BHYT
16|Thời gian trả thẻ BHYT năm 2018
16|Số thẻ BHYT
16|Đăng ký nơi KCBBĐ
16|Đăng ký cơ sở khám chữa bệnh ban đầu đúng quy định
16|Thủ tục gia hạn thẻ BHYT
16|Xin cấp lại thẻ BHYT dưới 6 Tuổi
16|Trả thẻ bảo hiểm
16|Hỏi thủ tục gia hạn thẻ BHYT 2017
16|Làm mất thẻ BHYT
16|nộp bảo hiểm qua mạng
16|Tại sao chuyển thẻ bảo hiểm y tế tự nguyện của tôi đi tuyến khác
16|Hỏi về thủ tục cấp lại thẻ BHYT
16|Chế độ BHYT
16|về đổi mã thẻ bảo hiểm y tế
16|Hỏi về việc cấp BHYT
16|Hỏi về sai lệch giữa chứng minh thư và thẻ bảo hiểm
16|Xin lại mã số thẻ BHYT cho người thân
16|Sử dụng thẻ bhyt khi co sai lêch tháng sinh giừa chứng minh thư và hô khẩu vơi tháng sinh ghi trong thẻ bhyt
16|THAY ĐỔI CHẾ ĐỘ BẢO HIỂM Y TẾ
17|Bảo hiểm Y tế
17|đăng ký nới khám chữa bệnh ban đầu
17|Quy định chuyển tuyến bệnh viện
17|THAY DOI NOI KHAM CHUA BENH
17|Chế độ mở thông tuyến KCB tuyến Huyện, tuyến xã trên địa bàn tỉnh
17|KCB BHYT
15|xin lấy BHXH 1 lần ở đâu?
15|Em muốn nhận BHXH 1 lần thì phải làm những gì? Và cần những gì?
15|Giải quyết chế độ nhận tiền BHXH khi không đủ tiêu chuẩn nhận hưu trí
15|Tính mức bình quân thu nhập tháng đóng BHXH
15|Thanh toán BHXH 1 lần
15|Chế độ thai sản 2016
15|Danh mục bệnh nguy hiểm được nhân BHXH 1 lần theo Luật BHXH 2014
12|Mua bảo hiểm y tế tự nguyện năm 2018
12|bảo hiểm y tế
12|Danh mục nơi khám chữa bệnh ngoại tỉnh rất hạn chế
12|Hỏi về thông tuyến bhty
12|Thủ tục thay đổi nơi khám chữa bệnh ban đầu
12|Giải đáp thắc mắc bhxh
12|Chế độ BHYT
12|Hỏi về nơi đăng ký khám chữa bệnh
12|Hỏi về thẻ BHYT
12|thông tin trên thẻ BHYT không hợp lý
12|thời gian đóng BHYT 5 năm liên tục
12|Hỏi đáp về thẻ BHYT
12|Bảo hiểm y tế 5 năm liên tục
12|Cách tính thời gian hưởng chế độ BHYT liên tục 5 năm
12|BHYT cho đối tượng nghỉ việc không lương
12|Đề nghị giải đáp về  bảo hiểm y tế
12|BHYT
12|BẢO HIỂM Y TẾ
12|mức đóng BHYT
12|Có phải đóng BHYT?
12|Sai thông tin trên BHYT
12|Bảo hiểm cho lao động là người nước ngoài
12|Hồ sơ cấp thẻ BHYT năm 2017
12|thông tin trên thẻ bhyt bị sai
12|Chọn nơi đăng ký KCB ban đầu - thẻ BHYT
12|Thẻ BHYT có quyền lợi cao hơn
12|Hỏi về nơi đăng kí KCB ban đầu
12|thủ tục cấp thẻ BHYT
12|Mua bao hiểm y tế
12|Thẻ BHYT có quyền lợi cao hơn
12|Thủ tục cấp thẻ BHYT 2017
12|Thay đổi nới khám chữa bệnh ban đầu
12|chuyển bảo hiểm xh
12|Chuyển bảo hiểm
12|Thời hạn gia hạn thẻ BHYT năm 2017
12|tra cuu nam da dong bao hiem
12|5 năm liên tục có bao gồm BHYT tham gia ở trường học?
12|Không tra cứu được thẻ bảo
12|Truy thu tiền bảo hiểm y tế
12|tôi muốn xin lại mã thẻ BHYT năm 2015-2016
12|Hỏi số thẻ bảo hiểm y tế
12|Chốt sổ bảo hiểm xã hội
12|Thẻ bảo hiểm y tế
12|Giảm đóng BHYT
12|Đóng BHYT dễ hay khó
12|Trẻ em hưởng BHYT ra sao
12|BHYT, xã hội đối với phụ nữ có thai nghỉ việc trước sinh
12|Đăng ký khám chữa bệnh ban đầu
12|Nơi khám chữa bệnh ban đầu năm 2016
12|mua bảo hiểm y tế tự nguyện
20|Bảo hiểm xã hội tự nguyện
20|Tra cứu quá trình tham gia BHXH
20|Hỏi về nơi trả kết quả chế độ thai sản
20|Khai báo BHXH lần đầu của doanh nghiệp
20|Bảo hiểm bắt buộc tham gia lần đầu
20|Xin dấu BHXH
20|Đóng BHXH cho NLĐ
20|Thời gian lĩnh tiền bảo hiểm thai sản
20|Quy định về đóng bảo hiểm cho người lao động làm việc theo mùa vụ hoặc một công việc nhất định có thời hạn <3 tháng
20|Hỏi về chế độ thai sản
20|Chế độ ốm đau thứ 7 có được hưởng không
20|Thủ tục chốt sổ bảo hiểm
20|Hưởng chế độ thai sản cho chồng khi vợ sinh con
20|Thời gian giải quyết chế độ dưỡng sức sau sinh
20|bảo hiểm xã hội
20|Bảo hiểm xã hội
20|Thủ tục đỏi mã số để hưởng chế độ người có công
20|Thủ tục đỏi mã số để hưởng chế độ người có công
20|thời gian bị cắt thẻ giá trị sử dụng thẻ do nợ tiền có bị gọi là gián đoạn không?
20|Chốt sổ BHXH
20|Tỷ lệ đóng bảo hiểm
20|Chốt sổ tại đơn vị cũ
20|Tra mã số BHXH
20|Người lao độn ký HĐLĐ tại 2 đơn vị
20|Thay đổi nơi KCB ban đầu
20|Nghỉ thai sản đi làm trước thời hạn 02 tháng
20|Truy giảm
20|Sổ BHXH trùng thời gian
20|Báo tăng lại
20|Thanh tra, kiểm tra truy thu điều chỉnh lương
20|NLĐ được tăng lương trên 06 tháng báo điều chỉnh chậm
20|ười lao động làm việc ở Đà Nẵng có áp dụng mức lương tối thiểu vùng 2
20|Không có trường thông tin để nhập  thành viên HGĐ
20|đơn vị nợ BHYT từ 30 ngày
20|Đơn vị ngừng giao dịch
20|Có làm lại sổ BHXH khi người lao động sang công ty mới
20|Người lao động nghỉ không hưởng tiền lương, tiền công từ 14 ngày
20|mất sổ bhxh phải cần những thủ tục gì
20|Thủ tục để nhận lại sổ bảo hiểm khi chuyển công tác.
20|Thời hạn trả bảo hiểm thai sản
20|VV tính BHXH
20|Lĩnh tiền chế độ thai sản
20|Quy định trả thẻ bảo hiểm y tế với lao động nghỉ việc
20|Quá trình đóng BHXH
20|Thủ tục chốt sổ BHXH
20|Xin cấp lại sổ BHXH
20|In tờ rời sổ BHXH
20|SỐ TIỀN NỘP BẢO HIỂM
20|Thủ tục thoái thu BHXH
20|Thủ tục tham gia bhxh
13|bảo hiểm thất nghiệp
13|Bảo hiểm thất nghiệp
13|Số sổ bảo hiểm xã hội
13|Điều kiện trợ cấp thất nghiệp
13|Chưa chốt được sổ bảo hiểm
13|chế đọ hưởng bảo hiểm thất ngiệp
13|Hướng dẫn lập Hồ sơ Hưu trí cho người đã là công chức nhà nước 14 năm và được cử đi lao động nước ngoàii 04nawm
13|Xin hưởng trợ cấp thất nghiệtp một lần
13|Địa chỉ đăng ký BHTN
13|muốn thanh toán tiền bảo hiểm 1 lần
13|Bảo hiểm thất nghiệp
13|Khai báo BH thất nghiệp
13|Thủ tục chấm dứt HĐLĐ: NLĐ có phải thông báo cho DN khi có yêu cầu làm BHTN không?
13|1. NLĐ nghỉ việc từ T1/2011, đóng BHTN từ T5/2009, có được hưởng trợ cấp thất nghiệp không?
13|Một NLĐ làm việc từ t7/2008, đến t10/2011 chấm dưt HĐLĐ, thì người sử dụng LĐ phải giải quyết những chế độ gì cho NLĐ. Thủ tục giải quyết BHTN cho NLĐ ntn?
13|Bảo hiểm thất nghiệp
13|Bảo hiểm thất nghiệp
13|Làm thủ tục hưởng BHTN thế nào tính từ ngày bắt đầu nghỉ việc.  Vì nhiều người không biết các quy định nên không được nhận trợ cấp BHTN.
13|Đơn vị tôi chỉ có 9 lao động nên không tham gia bảo hiểm thất nghiệp  Nay NLD ký HD lao động 1 năm trở lên, từ tháng 12/2009, nay có đơn xin thôi việc. như vậy chúng tôi sẽ giải quyết cho nghười lao động theo chế độ gì trợ cấp thôi việc hay được trợ cấp t
13|Chế độ bảo hiểm thất nghiệp
13|Công ty em có lao động nam hơn 60 tuổi (Đủ tuổi nghỉ hưu) nhưng chỉ đóng Bảo hiểm xã hội được 14 năm nên làm thủ tục xin hưởng trợ cấp BHXH 1 lần. Vậy cho em hỏi người lao động đó có được hưởng Bảo hiểm thất nghiệp không? Vì người lao động đã đóng BH thất
13|em làm việc trong nhà nước và giờ thì có quyết định nghỉ việc từ ngày 1 tháng 11 năm 2011. em đóng bảo hiểm thất nghiệp 2 năm 10 tháng thì e được hưởng 3 tháng lương. cho em được hỏi nếu như em có việc làm liển em không nhận tiền trợ cấp thất nghiệp và em
13|Tôi đã đóng BHTN được 18 tháng, sau khi sinh con va hưởng trợ cấp thai sản thì tôi nghỉ việc. Vậy tôi có được hưởng Trợ cấp thất nghiệp không? Để được hưởng thì tôi phải làm những thủ tục gi?
13|Em đã nhận BHTN 1 lần vào tháng 6/2011.Sau đó em tiếp tục đi làm và đóng BHTN được 14 tháng nữa.Hiện nay em đã nghỉ việc và muốn nhận trợ cấp TN.Nhưng hồ sơ của em được nhân viên tiếp nhận thông báo là ko đủ điều kiện nhận BHTN.Trong điều kiện được hưởng
13|Cho em hoi cong ty em co nguoi khoang 2 thang nua la den tuoi huu.Nguoi do lam don xin nghi viec de duoc huong tro cap that nghiep trong vong 2 thang do.Nhung van tiep tuc di lam chu ko nghi viec.Nhu vay co phai la vi pham phap luat ko ah?
13|Em vao lam nhan vien BaoVe cong ty DongA moi lan ki hop dong 6thang.em da ki hop dong lan2 va chuan bi ki lan 3.va tham gia dong bao hiem.thang thu2 duoc huong luong chinh. la 27/9/2010.va moi thang em dong bao hiem voi so tien la 397000 .den ngay1/1/2011
13|Công ty em mới đóng bảo hiểm cho 4 người nhưng bây gio muốn đóng cả bảo hiểm thất nghiệp thì cần có thủ tục gi
13|tôi nghỉ việc 28/02/10, trước đó có đóng BHTN, thơì gian đóng 14 tháng. Làm hồ sơ để hưởng trợ cấp thất ngiệp thì không được chấp nhận vì: Công ty không trả sổ BHXH, hen tới 24/410 mới có mà thời gian để đăng kí thì đã hết .Vậy tôi và những ngươì lao động
13|Em mới ra trường. Giờ em làm nhân sự nhưng không biết cách ghi bảo hiểm thất nghiệp và sổ bảo hiểm như thế nào. Mà có mỗi em làm nhân sự của công ty, nên không ai biết  về vấn đề này để em hỏi. Vậy em muốn thỉnh cầu các anh các chị giúp em vấn đề nay.
13|Cơ quan tôi là đơn vị hành chính sự nghiệp có thu. Trong năm 2009 có 02 lao động thay đổi: 1. nghỉ hưu bắt đầu từ ngày 01 tháng 11 năm 2009 2. chuyển đơn vị công tác từ ngày 01/8/2009. Vậy xin hỏi chúng tôi có phải đóng BHTN truy thu cho 2 cán bộ này khôn
13|tôi đang làm cho DN thuộc quận Hai bà trưng.tôi muốn liên hệ để làm thủ tục đóng BHTN cho DN thì tôi phải liên hệ với cơ quan thuế ở chỗ nào.cho tôi địa chỉ cụ thể để tôi liên lạc cho tiện.xin cám ơn.
13|sếp tôi ko muốn đóng BHTN nên bắt tôi làm HĐLĐ cho 13 người trong công ty với thời hạn là 06 tháng, hết 06 tháng lại ký tiếp HĐLĐ mới và cứ như thế nhưng bên BHXH huyện họ báo lần sau lại ký tiếp 06 tháng như thế thì vẫn phải đóng BHTN.như vậy có đúng khô
13|hiện nay, dưới chổ em BHXH kêu báo làm BHTN cho các đối tượng lao động trong cơ quan, vậy cho em hỏi đối tượng nào mới đăng kí được ạ. chỗ em làm là trường học, CB-GV-NV toàn có thâm niên cao từ &gt;2 năm trở lên rùi.  vậy BHTN cụ thể cho đối tượng nào ạ.
13|Cơ quan tôi là đơn vị hành chính sự nghiệp, cán bộ công nhân viên ở đây đang được hưởng lương Ngân sách cấp.  Xin hỏi các đối tượng trên có phải đóng bảo hiểm thất nghiệp không?
13|Cam on anh chi da tra loi cau hoi cua em luc truoc. Ch em hoi them la trong so 12 lao dong hien tai cty chi dong BHXH, YT cho 8 nguoi, 4 nguoi chi ky hop dong tren 1 năm và cty chi dong BHTN cho 4 nguoi do, vay thu tuc cho 4 ng nay the nao a?  xin anh chi
13|Hiện nay, em đang làm thủ tục BHXH, YT cho đơn vị, công ty có 12 lao động, đã đóng BHXH, YT hết tháng 10/2009. vậy thủ tục làm hồ sơ BHTN như thế nào? cần giấy tờ gì?
13|Ban tôi được tuyển dụng vào làm việc tại một doanh nghiệp nhà nước kể từ tháng 09/2008 (Trong đó thời gian thử việc từ tháng 09/2008-tháng 10/2008 và ký HĐLĐ có thời hạn 12 tháng kể từ tháng 01/11/2008 đến hết ngày 31/10/2009). Đến tháng 11/2009, tôi hết
13|công ty em hiện đang đóng bao hiểm xã hội và bảo hiẻm y tế cho 11 lao động ( trong đó có 02 lao động đang nghỉ chế độ thai sản tù tháng 06/2009 ). Đến tháng 10/2009công ty em đóng tiếp cho 02 lao động mới nữa . Vậy em xin hỏi là công ty em sẽ phải đống BH
13|Cơ quan tôi là đơn vị sự nghiệp, mọi chi phí đều do ngân sách nhà nước cấp toàn bộ, trong cơ quan có 12 biên chế chế thì chúng tôi có phải nộp bảo hiểm thất nghiệp hay ko? những đơn vị nào phải nộp BHTN và không phải nộp BHTN
13|CQ mình đang tham gia BHXH, T10/09 có bạn nghỉ đẻ,. theo như mình biết thì kg phải đóng BHXH, BHYT, . Bạn cho mình hỏi vậy CQ mình có phải đóng BHTN cho bạn nghỉ đẻ kg?
13|Xin cho tôi hỏi: LĐ nữ trong thời gian nghỉ đẻ và PHSK sau đẻ (khoảng 2 tháng) có phải đóng BHTN ko?   Xin chân thành cảm ơn!
13|Đơn vị tôi có một số người đã chuyển công tác, nghỉ hưu và nghỉ hẳn từ T3/2009 đến T10/2009 nên không thu được 1% tiền BHTN, Vậy cơ quan tôi có phải nộp phần không thu được của những người này không.
13|Cho tôi hỏi lao động thuộc diện công chức nhà nước có phải đóng BHTN hay không?  in cảm ơn!
13|Trường hợp đã đóng BHTN từ T1/2009 đến T09/2009 đến T10/2009 thì nghỉ việc ,vậy trợ cấp thôi việc và BHTN sẽ được giải quyết như thế nào ?Theo luật thì từ T1/2009 đơn vị không phải trả trợ cấp thôi việc cho người lao động có đúng không ?Xin được giải đáp
13|Kinh phí hỗ trợ từ NS thực hiện bảo hiểm thất nghiệp
13|Giới thiệu việc làm cho người hưởng trợ cấp thất nghiệp
13|Hồ sơ tham gia bảo hiểm thất nghiệp :
13|Mức đóng BH Thất nghiệp
13|Quy định về trợ cấp thất nghiệp
13|Quyền lợi của người tham gia BH thất nghiệp
17|Thủ tục cắt bỏ người phụ thuộc trong giảm trừ gia cảnh
17|chế độ thai sản
17|điều chỉnh thân nhân trên sổ BHXH, thẻ BHYT
17|Hỏi về BHXH
17|Truy thu Bảo hiểm
17|Tra cứu quá trình đóng bhxh hàng năm bị sai lệch
17|tra cu thong tin bao hiem
17|Truy thu đóng BHXH
17|chốt sổ bhxh
17|Tra ngày nhận được kết quả của BHXH qua dịch vụ bưu chính
17|Phần mềm quản lý nhân sự, BHXH
17|Xin hỏi BHXH quận Ba Đình
17|Nộp tiền BHXH
17|Doanh nghiệp chuyển đóng địa bàn
17|Hướng dẫn thủ tục giao dịch điện tử
17|Truy thu BHXH, BHYT
17|Đóng BHXH
17|Hỏi về xác nhận làm công việc nặng nhọc, độc hại
17|kiểm tra hồ sơ gửi qua bưu điện
17|Giám đốc công ty TNHH 1 thành viên không hưởng lương có phải đóng bảo hiểm không?
17|HƯỞNG BHTN
17|Cho em xin thông tin cụ thể về quá trình đóng BHXH
17|kính gửi BHXH TP Hà Nội
17|Chế độ bảo hiểm
17|Tham gia đóng bảo hiểm xã hội
17|Hỏi mã bảo hiểm xã hội
17|Xin cấp lại mật khẩu trên trang BHXHNH.com.vn
17|Nhận kết quả giao dịch điện tử qua đường bưu điện
17|Thủ tục đăng ký đóng bảo hiểm cho nhân viên mới chưa có sổ bảo hiểm
17|BHXH cho người lao động được tính đóng bắt đầu từ tháng nào
17|Xin hỏi về đối tượng tham gia BHXH
17|Đăng kí nộp bhxh muộn cho nhân viên
17|Kính gửi BHXH TP Hà Nội
17|thoái thu
17|Hỏi về thủ tục đăng kí tham gia bảo hiểm xã hội lần đầu
17|Mã đơn vị do cơ quan BH cấp nhưng khi đăng ký I-Van thì không tồn tại
17|Nhổ răng số 8
17|Báo giảm lao động chậm có được truy giảm tiền đóng bảo hiểm không?
17|Hỏi về việc đóng bảo hiểm và chế độ
17|Hỏi về thủ tục đăng kí giao nhận kết quả giải quyết TTHC qua bưu chính
17|Thủ tục đóng bảo hiểm xã hội cho nhân viên mới
17|BHTN
17|chế độ khám bảo hiểm y tế
17|Nhận kết quả giải quyết TTHC qua bưu điện
17|Chi trả chế độ thai sản
17|Hỏi đáp thắc mắc về thủ tục chốt sổ bảo hiểm
17|Thủ tục chuyển đổi hình thức đóng bảo hiểm sau khi nghỉ việc sang bảo hiểm xã hội tự nguyện
17|Hồ sơ đăng kí thi viên chức bảo hiểm năm 2013
17|Khi có đợt điều chỉnh lương cơ bản (tối thiểu) của nhà nước. Doanh nghiệp phải đi đăng ký lại thang bảng lương để điều chỉnh lương cơ bản cho người lao động. Vậy DN có thể ra quyết định cho công nhân viên từng vị trí hay phải làm lại toàn bộ hợp đồng?
10|Chuyển lương hưu từ Hải Phòng về Hà Nội
10|Hỏi về lĩnh vực nghỉ hưu trước tuổi
10|thủ tục chuyển nhận lương hưu cảu bố mẹ già vào tài khoản con cái
10|Hỏi về chế độ hưu trí
10|Trả lương hưu trí
10|CHẾ ĐỘ NGHỈ HƯU SỚM ĐỐI VỚI NGƯỜI LÀM VIỆC TRONG MÔI TRƯỜNG ĐỘC HẠI
10|Truy lĩnh lương hưu
10|Thủ tục hưu trí
10|Chi trả lương hưu tăng thêm theo luật BHXH cho công chức nghỉ hưu từ 1/5/2016
10|Thay đổi tên trên thẻ lương hưu
10|Chế độ khi nghỉ hưu trước tuổi
10|Hưu trí
10|Tăng lương hưu 2016
10|luong huu nam 2016
10|Hỏi giờ làm việc của Bảo hiểm XH quận Bắc Từ Liêm
10|hỏi chế độ cách tính lương hưu BHXH
10|Hỏi về chi trả lương hưu
10|Mức hưởng lương hưu
10|Tăng lương hưu 2016
10|Mất Quyết định hưởng Bảo hiểm hưu trí
10|Chế độ hưu trí
10|Về chế độ hưu trí.
10|che do tu tuat cho nguoi chet
10|Giải đáp về chế độ nhận bảo hiểm xã hội
8|câu hỏi về chế độ thai sản
8|Chế độ thai sản cho người đã nghỉ việc
8|BHXH thai sản
8|hỏi chế độ thai sản
8|hỏi chế độ thai sản
8|Đề nghị giải đáp chế độ nghỉ ốm đau dài ngày
8|Cong ty phá sản sau thời điểm sinh con có được hưởng thai sản
8|Lĩnh tiền bảo hiểm thai sản
8|Nghỉ sinh sản
8|Có được hưởng chế độ thai sản không
8|Chế độ hưởng thai sản
8|hưởng trợ cấp ốm đau
8|Điều kiện hưởng chế độ thai sản
8|Kiểm Tra Hồ Sơ Thai Sản
8|lĩnh tiền Bảo hiểm thai sản
8|chế độ nghỉ dưỡng sức thai sản
8|Chế độ thai sản
8|Điều kiện hưởng chế độ thai sản
8|Bảo hiểm thai sản
8|Điều kiện hưởng chế độ thai sản
8|Điền thời gian trên mẫu C70a-HD dưỡng sức sau sinh
8|Hỏi về việc đang nghỉ thai sản nhưng công ty đóng cửa ngừng hoạt động
8|Chế độ thai sản đối với trường hợp bị sảy thai
8|Bảo hiểm thai sản
8|Sinh vào thời điểm hết hạn thẻ bảo hiểm y tế
8|Bảo hiểm thai sản
8|Bảo hiểm thai sản
8|Chế độ thai sản khi công ty cũ nợ tiền bảo hiểm
8|Trợ cấp thai sản
8|Bảo hiểm thai sản
8|Bảo hiểm thai sản
8|Chế độ thai sản cho nam
8|Chế độ thai sản
8|Thủ tục hưởng chế độ thai sản
8|Trợ cấp thai sản cho lao động nữ nghỉ sinh con khi hết HĐLĐ
8|Chế độ thai sản
8|báo giảm lao động nghỉ thai sản không đủ điều kiện hưởng chế độ
8|Chồng có BHXH, vợ sinh con vẫn được lĩnh tiền thai sản
8|Hưởng lương thai sản
8|Chế độ thai sản
8|Thủ tục để BHXH thanh toán cho 5 lần khám thai
8|hỏi về việc thanh toán thai sản cho người lao động thuộc đơn vị nợ tiền BHXH
8|Bảo hiểm thai sản
8|CHẾ ĐỘ THAI SẢN ĐÔI VỚI TH CON MẤT SAU KHI SINH
8|Hỏi chế độ thai sản
8|Lương thai sản
8|bảo hiểm thai sản
8|Giải quyết chế độ thai sản đối với trường hợp truy thu BHXH
8|báo giảm LD thai sản muộn
9|Chế độ hưởng Tử Tuất
9|Thanh toán chế độ ốm đau do tai nạn trong quãng đường từ nhà tới cơ quan
9|Tai nạn giao thông do lỗi của NLĐ
16|Bảo hiểm xã hội
16|Thủ tục đóng bảo hiểm
